neighborhood_id,neighborhood,district,long_term_avg_price_euro,accessibility_ratio,bouldering_spot_count_per_sq_km,bus_stop_count_per_sq_km,cinema_count_per_sq_km,dental_office_count_per_sq_km,diplomatic_mission_count_per_sq_km,doctor_count_per_sq_km,emergency_station_count_per_sq_km,exhibition_center_count_per_sq_km,fire_station_count_per_sq_km,food_market_count_per_sq_km,gallery_count_per_sq_km,gas_station_count_per_sq_km,gas_station_electric_count_per_sq_km,hospital_count_per_sq_km,hotel_count_per_sq_km,kindergarten_count_per_sq_km,library_count_per_sq_km,long_term_listing_count_per_sq_km,mall_count_per_sq_km,museum_count_per_sq_km,night_club_count_per_sq_km,parking_capacity_per_sq_km,parking_space_count_per_sq_km,pharmacy_count_per_sq_km,police_station_count_per_sq_km,pool_count_per_sq_km,public_artwork_count_per_sq_km,religious_institution_count_per_sq_km,research_institute_count_per_sq_km,school_count_per_sq_km,short_term_listing_count_per_sq_km,social_club_count_per_sq_km,spaeti_count_per_sq_km,stage_theater_count_per_sq_km,supermarket_count_per_sq_km,theater_count_per_sq_km,tram_stop_count_per_sq_km,transport_station_count_per_sq_km,transport_station_entrance_count_per_sq_km,university_count_per_sq_km,venue_count_per_sq_km,vocational_school_count_per_sq_km,bike_lane_length_m_per_sq_km,park_share,playground_share,milieuschutz_share,kindergarten_count_per_1000,school_count_per_1000,vocational_school_count_per_1000,kindergarten_capacity_per_1000,long_term_listing_count_per_1000,avg_dist_5_atm_m,avg_dist_5_bakery_m,avg_dist_5_bus_stop_m,avg_dist_3_dental_office_m,avg_dist_3_doctor_m,dist_1_hospital_m,avg_dist_3_kindergarten_m,avg_dist_3_park_m,avg_dist_5_pharmacy_m,avg_dist_3_playground_m,avg_dist_3_school_m,avg_dist_5_spaeti_m,avg_dist_5_supermarket_m,avg_dist_5_tram_stop_m,avg_dist_5_transport_station_m,avg_dist_3_bank_m,dist_1_emergency_station_m,dist_1_fire_station_m,avg_dist_3_food_market_m,avg_dist_3_gas_station_m,avg_dist_3_gas_station_electric_m,avg_dist_3_mall_m,avg_dist_3_petstore_m,dist_1_police_station_m,avg_dist_3_pool_m,avg_dist_3_recycling_point_m,avg_dist_3_transport_station_entrance_m,avg_dist_3_veterinary_clinic_m,avg_dist_3_vocational_school_m,cluster_kmeans,pc1,pc2,cluster_dbscan,cluster_family
0401,Charlottenburg,Charlottenburg-Wilmersdorf,1501.5555555555557,0.0139218344064159,0.0,13.501329139104133,0.8497340017617985,5.570478455994012,1.1329786690157313,8.308510239448696,0.6609042235925099,0.0,0.2832446672539328,1.1329786690157313,3.871010452470415,7.74202090494083,7.08111668134832,0.9441488908464428,9.630318686633716,7.269946459517609,1.1329786690157313,7.647606015856185,0.377659556338577,1.9827126707775296,1.1329786690157313,3201.3256441930334,720.1023590485819,3.6821806743011263,0.2832446672539328,0.2832446672539328,8.780584684871917,2.832446672539328,0.7553191126771541,2.2659573380314626,0.0,6.042552901417233,8.308510239448696,0.0,5.948138012332589,2.3603722271161067,1.699468003523597,1.6050531144389526,7.553191126771542,0.8497340017617985,73.83244326419182,0.5664893345078656,13892.759605312114,0.0745350330734648,0.0057727877040219,0.0,0.5897400548381662,0.1838150820274803,0.04595377050687,4.955348252990825,0.6203759018427462,322.04280427169954,289.8848302275558,316.22043768515886,286.44442148650757,244.79181266311105,380.8126077636616,246.17546384356675,306.7665833632356,287.2877161236245,46.249896829806914,313.7109999318038,279.02866331031817,238.44888836071533,539.3943829909191,539.383917611241,358.06768343321806,569.6020221193791,950.097866257914,660.2637749061356,323.0408615585702,323.0408615585702,1212.9014588383916,885.2614938764647,836.7638934147716,925.856678149547,359.33788749627246,195.81754727841,578.0421009986144,513.0634220810767,0,11.543430984558723,5.730287365415502,-1,1
0406,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,449.875,0.0034149962880475,0.0,8.876007421008941,0.0,0.1613819531092535,0.0,0.322763906218507,0.645527812437014,0.0,0.645527812437014,0.0,0.0,0.645527812437014,0.322763906218507,0.0,0.0,1.4524375779832814,0.1613819531092535,1.291055624874028,0.0,0.1613819531092535,0.1613819531092535,1071.8989325516616,258.21112497480556,0.4841458593277604,0.0,0.1613819531092535,0.8069097655462675,0.4841458593277604,0.0,0.9682917186555208,0.0,1.291055624874028,0.1613819531092535,0.0,0.645527812437014,0.0,0.4841458593277604,0.4841458593277604,1.4524375779832814,0.0,1.4524375779832814,0.0,6521.960579986627,0.0133392501095464,0.0029809972021579,0.0,0.4579919596967076,0.3053279731311383,0.0,0.0,0.4071039641748512,1041.5058549574865,1336.0865137133435,285.6838054006575,1259.9675114709817,1482.5227181288294,2094.8907655947905,223.31243722078065,533.4563669368018,1121.252293976357,85.37212000515662,555.3352078864206,1383.4190729960942,861.5527492398353,1186.198028912101,1188.8417722694194,2391.3841082789954,1280.033625280362,1280.033625280362,1989.9271627626229,899.5739558778092,951.941417848338,2734.430781558703,2331.5701254480487,3248.1320530189805,1879.7714394246789,368.9910669463045,517.6392116130205,1850.454529203633,2868.487037637689,1,-1.4527653154112734,-1.7373487474489415,-1,3
0404,Grunewald,Charlottenburg-Wilmersdorf,2821.0,0.0014559301153544,0.0447548967711712,1.9244605611603616,0.0,0.0895097935423424,1.11887241927928,0.223774483855856,0.0,0.0,0.0,0.0,0.0,0.223774483855856,0.1342646903135136,0.0447548967711712,0.3132842773981984,0.2685293806270272,0.0895097935423424,0.447548967711712,0.0,0.0447548967711712,0.0,395.8123070442381,148.31772789966135,0.0447548967711712,0.0,0.2685293806270272,0.3132842773981984,0.1342646903135136,0.0447548967711712,0.1790195870846848,3.1775976707531552,0.3580391741693696,0.0447548967711712,0.0,0.0447548967711712,0.0447548967711712,0.0447548967711712,0.0447548967711712,0.0,0.0,0.8055881418810816,0.0447548967711712,2997.711046037265,0.0074524337605667,0.0002848188475981,0.0,0.5384063173007897,0.3589375448671931,0.0897343862167982,0.0,0.8973438621679827,3182.0483740515892,3149.00558027182,1948.6163772930872,3143.923780735985,2371.7252719359026,2499.641976832741,2347.351026198193,1015.6067076797572,2975.9439853923677,1660.4188834927263,2293.3712767463044,3322.6013481928376,2980.812123789629,2968.664874588524,2654.535525377195,3257.966428234529,2479.5756757042777,3180.181699035064,3492.4653354131574,2009.620549710924,2009.620549710924,5481.405085539786,4767.319546656913,2479.5756757042777,741.5450002318485,1874.0792097161043,3702.60089494725,2943.315665186347,2486.5940338300643,3,-9.202450766437861,4.916444865509818,-1,0
0407,Halensee,Charlottenburg-Wilmersdorf,1251.25,0.0052342971086739,0.0,14.215147990648411,0.0,9.476765327098942,1.5794608878498235,24.481643761672267,0.0,0.0,0.0,0.7897304439249119,0.0,4.738382663549471,3.1589217756996475,1.5794608878498235,2.3691913317747355,8.68703488317403,0.0,6.317843551399295,0.0,0.0,0.7897304439249119,3084.6871139707055,561.4983456306123,3.1589217756996475,0.0,0.0,4.738382663549471,3.1589217756996475,0.0,0.7897304439249119,58.44005285044348,3.1589217756996475,5.528113107474383,0.0,6.317843551399295,0.7897304439249119,0.7897304439249119,1.5794608878498235,0.7897304439249119,0.0,34.74813953269612,0.0,9680.410740797844,0.0163651169604546,0.0056886963957252,5.010049936259641,0.6946198534983582,0.0631472594089416,0.0,1.8944177822682495,0.5051780752715332,128.00614646066225,197.1107443224474,208.19895175661244,141.2864330342032,118.74274851558896,185.61086915827732,249.54225164639857,464.8585559047402,362.15840601444086,299.071900206854,614.8647064313342,263.20650300942606,378.0041346906722,818.5056173207655,825.6978529982389,542.3853199453085,1348.9112875996057,1348.9112875996057,903.6181322748956,340.2710907285311,340.2710907285311,2008.8622948066184,1331.4370881085454,1488.7823259666288,1306.8963706502925,373.22413786834295,710.7761990948134,668.4781283561708,1539.2656800208565,5,6.364906308448537,0.10444007573922015,-1,1
0403,Schmargendorf,Charlottenburg-Wilmersdorf,1356.3529411764705,0.0023298217179902,0.0,8.922682003019483,0.0,0.8365014377830766,2.230670500754871,1.3941690629717942,0.0,0.0,0.0,0.2788338125943588,0.0,2.50950431334923,2.50950431334923,0.5576676251887177,0.5576676251887177,2.7883381259435884,0.2788338125943588,4.7401748141041,0.0,0.0,0.2788338125943588,2726.7158533602355,586.9451755111254,1.951836688160512,0.0,0.5576676251887177,0.8365014377830766,1.3941690629717942,0.0,1.951836688160512,10.874518691179995,1.3941690629717942,1.951836688160512,0.0,2.50950431334923,0.0,0.0,0.0,0.0,0.0,9.201515815613842,0.0,13958.890969783335,0.0126705917947557,0.0037740771478081,0.0,0.4174493842621582,0.2922145689835108,0.0,12.940930912126904,0.709663953245669,1007.4640415947948,504.590190334178,354.376077050791,963.3922131231802,523.4944038453892,703.9826034793846,477.0549451565803,254.44232535116183,446.5719092348336,219.42474789248777,292.7408396233878,422.5211351968904,587.4403471676484,1676.6378675837768,1529.5134177153573,602.2686910161374,1173.4229371072718,2180.1253560542527,786.9256087208545,311.7591885319819,311.7591885319819,2823.3502477783622,1873.327319494046,1173.4229371072718,1167.4818756496798,354.3650529305099,1230.850529325137,945.8616939220534,1990.0768056831337,1,1.8988323457073721,-2.3584829522345445,-1,3
0405,Westend,Charlottenburg-Wilmersdorf,1093.673267326733,0.0060259511765999,0.0,6.212567973968416,0.0,0.5916731403779444,0.5916731403779444,0.7395914254724305,0.2218774276417291,0.2218774276417291,0.073959142547243,0.2218774276417291,0.0,1.7010602785865905,1.1093871382086458,0.2958365701889722,1.1093871382086458,1.7010602785865905,0.073959142547243,7.543832539818792,0.0,0.2218774276417291,0.0,1661.9358921790986,395.38557605756137,0.8875097105669166,0.1479182850944861,0.1479182850944861,2.1448151338700487,0.8875097105669166,0.0,1.257305423303132,5.7688131186849585,1.7750194211338333,1.331264565850375,0.0,0.8135505680196736,0.1479182850944861,0.5177139978307014,0.6656322829251875,1.0354279956614028,0.0,5.399017405948743,0.073959142547243,9582.309182375056,0.0152392155893499,0.0014644900887354,0.0,0.5562542323691594,0.411144432620683,0.024184966624746,8.46473831866112,2.466866595724098,1141.6728939176396,922.2918869460456,537.29871632835,752.5650946010605,643.7692409085179,455.7799424698794,450.2221586547642,424.34769988095377,741.0840979546285,442.5769232729617,342.3406032123699,832.1211266347798,924.5839635785552,944.548917872247,770.1592414022891,1101.2617136430968,964.9170876525978,1307.292509941935,462.52096806540567,704.5004524839865,716.8013937917377,3410.406552892813,3295.520865073981,964.9170876525978,1404.296930519331,449.3769994129579,829.9555608549117,1536.7621168718315,2960.4040296317594,1,0.279794625280011,-1.680277528012527,-1,3
0402,Wilmersdorf,Charlottenburg-Wilmersdorf,1406.8333333333333,0.0067860640828319,0.0,13.552185873536285,0.2794265128564182,7.125376077838664,0.8382795385692546,12.2947665656824,0.2794265128564182,0.0,0.1397132564282091,1.2574193078538818,0.8382795385692546,5.309103744271946,4.331110949274482,1.6765590771385093,6.566523052125827,11.316773770684938,0.4191397692846273,9.2210749242618,0.0,0.4191397692846273,0.1397132564282091,3902.8898183220217,847.6403267499446,3.0736916414206004,0.1397132564282091,0.2794265128564182,4.331110949274482,3.2134048978488092,0.0,4.889963974987318,0.0,5.448817000700155,5.169390487843737,0.0,4.6105374621309005,1.2574193078538818,1.5368458207103002,1.397132564282091,7.404802590695082,0.5588530257128363,36.46515992776258,0.6985662821410455,18126.833481564245,0.0297842645403421,0.0113211512171789,0.0,0.8009888751545118,0.34610630407911,0.0494437577255871,0.969097651421508,0.6526576019777502,487.7750020995636,341.90416586511463,205.90562524635737,220.6109898522293,313.9886140992333,236.73063105013583,227.1834532014313,299.10831392190795,514.6374304431633,241.89278274266317,158.94413987487818,299.17183336560606,456.49184181982247,677.1989821723698,677.6083130810104,166.28088012780026,245.06533316863,245.06533316863,652.0447144040644,487.8114102512882,689.5103906942699,2380.974648785446,960.0908393183825,916.097886434372,628.6844336769009,166.582632369616,163.24897362917818,595.239166063543,343.9226464478692,5,9.430542288693115,1.9806265571328756,-1,1
0201,Friedrichshain,Friedrichshain-Kreuzberg,958.7605633802816,0.0128142103365778,0.2011164025502577,8.547447108385956,0.7039074089259022,3.3184206420792535,0.0,5.530701070132089,0.5027910063756444,0.0,0.2011164025502577,1.2066984153015468,1.7094894216771912,7.541865095634667,7.541865095634667,0.90502381147616,4.826793661206187,7.742981498184925,0.2011164025502577,21.519455072877584,0.3016746038253867,0.7039074089259022,2.815629635703609,2962.8468423703976,573.5839800733352,1.7094894216771912,0.3016746038253867,0.2011164025502577,14.580939184893689,2.3128386293279646,0.0,3.2178624408041245,0.0,9.452470919862115,14.580939184893689,0.0,5.027910063756445,1.7094894216771912,5.229026466306703,0.8044656102010311,4.122886252280285,0.0,53.396404877093445,0.90502381147616,11829.332899954674,0.044090579759925,0.0124937377109648,0.0,0.5418109150271609,0.2251681724788201,0.0633285485096681,4.320414309437361,1.5058121534521096,143.2918158373759,189.7497931963465,243.117806783082,241.44714398893368,218.1401210959467,213.89076206381583,242.0255678096596,329.01752646511,392.918721229827,269.9461295646269,377.876084275726,70.61963306216396,438.3601678969697,133.54249737173714,810.488275747264,662.0377681872001,534.0648834916176,534.0648834916176,367.3686604461186,370.78230476552216,370.78230476552216,1127.8156049371426,1049.3978381258514,543.4883987165322,1157.0112802953563,372.79426902306136,502.5554795499283,520.4565612151522,592.395983578915,0,10.45342386584956,4.2926303787030236,-1,1
0202,Kreuzberg,Friedrichshain-Kreuzberg,1005.054054054054,0.0129188407619287,0.2892391779322474,14.461958896612373,0.5784783558644949,2.3139134234579797,0.1928261186214983,5.495544380712701,0.7713044744859932,0.0,0.2892391779322474,0.9641305931074916,3.4708701351869693,10.026958168317911,9.352066753142669,0.5784783558644949,4.917066024848206,14.55837195592312,0.8677175337967423,14.269132777990874,0.0964130593107491,1.928261186214983,1.7354350675934846,2933.270916470232,615.5973836991333,2.795978720011725,0.3856522372429966,0.6748914151752441,5.784783558644949,3.5672831944977186,0.0,4.724239906226709,0.0,11.665980176600646,14.944024193166118,0.0,5.495544380712701,2.603152601390227,1.6390220082827356,1.4461958896612372,5.59195744002345,0.1928261186214983,72.11696836444037,0.7713044744859932,12629.629809886796,0.09056051210039,0.0126429093667088,1.5289182945498598,1.0021702627544418,0.325207568708395,0.0530951132585134,2.283089870116079,0.9822595952824992,417.23573025194736,501.4056406752569,196.2790179921724,783.0081421316098,446.26620453556353,400.5406650438682,378.05609809259977,192.68050229008227,721.7717608455007,199.82691781902713,348.92015245302565,249.79428524664792,600.0231044400566,737.9673548142407,737.9710245120812,1032.877297119983,200.0521967334093,200.0521967334093,992.4283791122272,250.6606719211504,250.6606719211504,1711.0313258818833,2241.189157686006,965.2249454393406,203.6138118874734,125.13979373640048,186.0189289746238,1230.0295316201086,810.2435504587411,0,11.835621746802458,6.216431226603097,-1,1
1110,Alt-Hohenschönhausen,Lichtenberg,746.8055555555555,0.0037364301943953,0.0,4.921062270245099,0.0,0.3209388437116369,0.0,1.0697961457054563,0.1069796145705456,0.0,0.1069796145705456,0.0,0.1069796145705456,2.1395922914109127,1.6046942185581847,0.2139592291410912,0.7488573019938195,2.4605311351225496,0.0,7.702532249079287,0.3209388437116369,0.2139592291410912,0.0,2102.1494263112218,511.7904761054904,0.6418776874232739,0.0,0.3209388437116369,0.8558369165643651,0.8558369165643651,0.0,1.3907349894170933,0.0,1.176775760276002,0.9628165311349108,0.0,1.497714603987639,0.0,4.17220496825128,0.0,0.0,0.0,3.4233476662574605,0.0,10575.623935919388,0.0473009359226019,0.0021512218899977,0.0,0.4271520104002229,0.2414337450088216,0.0,3.0272077258798404,1.337171510818089,754.2066883894488,530.112560534081,197.64993848627455,1003.764078551128,447.006187503001,1168.2272914463854,344.68507066276055,238.83005028871744,924.8633149541096,105.5607430657776,573.4841213373293,477.0038854059403,557.8206101062126,386.5396379434664,2529.498136431587,1411.971351435867,469.28228549444657,469.28228549444657,2280.9293839969523,351.4203011572284,351.4203011572284,1058.9103977012985,2297.588705602751,2419.39601568693,1830.6727314971029,202.7674781188304,3534.5508575552535,929.5320177362224,2245.786966750699,1,0.5973737711108192,-2.7501244177098663,-1,3
